,,,,,,,,,,,,,,,,,,,,
,Message,Signal,Event trans.,MSB,LSB,Size [bit],[s]igned or [u]nsigned,Resolution,Offset,Range [MIN],Range [MAX],Startup / Default,Unit,Accuracy,Signal Age [ms],Values Table,Property,Value,Note,List of revisions
,NWM_NAP,GenericFailSts,No,52,52,1,u,1,0,0,1,–,–,–,–,Yes,At least a DTC is set in the System Memory,1,,
,NWM_NAP,EOL,No,51,51,1,u,1,0,0,1,–,–,–,–,Yes,No EOL programming at Fiat,0,,
,NWM_NAP,EOL,No,51,51,1,u,1,0,0,1,–,–,–,–,Yes,EOL programming at Fiat,1,,
,NWM_NAP,ActiveLoadSlave,No,50,50,1,u,1,0,0,1,–,–,–,–,Yes,No active loads in slave,0,,
,NWM_NAP,ActiveLoadSlave,No,50,50,1,u,1,0,0,1,–,–,–,–,Yes,Active loads in slave,1,,
,NWM_NAP,SystemStatus,Yes,49,48,2,u,1,0,0,3,–,–,–,–,Yes,WU - wake-up request,0,,
,NWM_NAP,SystemStatus,Yes,49,48,2,u,1,0,0,3,–,–,–,–,Yes,Not used,1,,
,NWM_NAP,SystemStatus,Yes,49,48,2,u,1,0,0,3,–,–,–,–,Yes,SA - system Stay Active req,2,,
,NWM_NAP,SystemStatus,Yes,49,48,2,u,1,0,0,3,–,–,–,–,Yes,Not used,3,,
,NWM_NSP,Zero_byte,No,63,56,8,u,1,0,0,0,–,–,–,–,Yes,Fixed,0,,
,NWM_NSP,D_ES,No,55,54,2,u,1,0,0,3,–,–,–,–,Yes,Error Active State,0,,
,NWM_NSP,D_ES,No,55,54,2,u,1,0,0,3,–,–,–,–,Yes,Error Passive / Warning State,1,,
,NWM_NSP,D_ES,No,55,54,2,u,1,0,0,3,–,–,–,–,Yes,Bus Off State,2,,
,NWM_NSP,D_ES,No,55,54,2,u,1,0,0,3,–,–,–,–,Yes,Not used,3,,
,NWM_NSP,CurrentFailSts,No,53,53,1,u,1,0,0,1,–,–,–,–,Yes,No functional fail is present,0,,
,NWM_NSP,CurrentFailSts,No,53,53,1,u,1,0,0,1,–,–,–,–,Yes,"At least a DTC with ""DTCStatus = present"" is set in the System Memory",1,,
,NWM_NSP,GenericFailSts,No,52,52,1,u,1,0,0,1,–,–,–,–,Yes,No functional fail is present,0,,
,NWM_NSP,GenericFailSts,No,52,52,1,u,1,0,0,1,–,–,–,–,Yes,At least a DTC is set in the System Memory,1,,
,NWM_NSP,EOL,No,51,51,1,u,1,0,0,1,–,–,–,–,Yes,No EOL programming at Fiat,0,,
,NWM_NSP,EOL,No,51,51,1,u,1,0,0,1,–,–,–,–,Yes,EOL programming at Fiat,1,,
,NWM_NSP,ActiveLoadSlave,No,50,50,1,u,1,0,0,1,–,–,–,–,Yes,No active loads in slave,0,,
,NWM_NSP,ActiveLoadSlave,No,50,50,1,u,1,0,0,1,–,–,–,–,Yes,Active loads in slave,1,,
,NWM_NSP,SystemStatus,Yes,49,48,2,u,1,0,0,3,–,–,–,–,Yes,WU - wake-up request,0,,
,NWM_NSP,SystemStatus,Yes,49,48,2,u,1,0,0,3,–,–,–,–,Yes,Not used,1,,
,NWM_NSP,SystemStatus,Yes,49,48,2,u,1,0,0,3,–,–,–,–,Yes,SA - system Stay Active req,2,,
,NWM_NSP,SystemStatus,Yes,49,48,2,u,1,0,0,3,–,–,–,–,Yes,Not used,3,,
,NWM_NAB,Zero_byte,No,63,56,8,u,1,0,0,0,–,–,–,–,Yes,Fixed,0,,
,NWM_NAB,D_ES,No,55,54,2,u,1,0,0,3,–,–,–,–,Yes,Error Active State,0,,
,NWM_NAB,D_ES,No,55,54,2,u,1,0,0,3,–,–,–,–,Yes,Error Passive / Warning State,1,,
,NWM_NAB,D_ES,No,55,54,2,u,1,0,0,3,–,–,–,–,Yes,Bus Off State,2,,
,NWM_NAB,D_ES,No,55,54,2,u,1,0,0,3,–,–,–,–,Yes,Not used,3,,
,NWM_NAB,CurrentFailSts,No,53,53,1,u,1,0,0,1,–,–,–,–,Yes,No functional fail is present,0,,
,NWM_NAB,CurrentFailSts,No,53,53,1,u,1,0,0,1,–,–,–,–,Yes,"At least a DTC with ""DTCStatus = present"" is set in the System Memory",1,,
,NWM_NAB,GenericFailSts,No,52,52,1,u,1,0,0,1,–,–,–,–,Yes,No functional fail is present,0,,
,NWM_NAB,GenericFailSts,No,52,52,1,u,1,0,0,1,–,–,–,–,Yes,At least a DTC is set in the System Memory,1,,
,NWM_NAB,EOL,No,51,51,1,u,1,0,0,1,–,–,–,–,Yes,No EOL programming at Fiat,0,,
,NWM_NAB,EOL,No,51,51,1,u,1,0,0,1,–,–,–,–,Yes,EOL programming at Fiat,1,,
,NWM_NAB,ActiveLoadSlave,No,50,50,1,u,1,0,0,1,–,–,–,–,Yes,No active loads in slave,0,,
,NWM_NAB,ActiveLoadSlave,No,50,50,1,u,1,0,0,1,–,–,–,–,Yes,Active loads in slave,1,,
,NWM_NAB,SystemStatus,Yes,49,48,2,u,1,0,0,3,–,–,–,–,Yes,WU - wake-up request,0,,
,NWM_NAB,SystemStatus,Yes,49,48,2,u,1,0,0,3,–,–,–,–,Yes,Not used,1,,
,NWM_NAB,SystemStatus,Yes,49,48,2,u,1,0,0,3,–,–,–,–,Yes,SA - system Stay Active req,2,,
,NWM_NAB,SystemStatus,Yes,49,48,2,u,1,0,0,3,–,–,–,–,Yes,Not used,3,,
,NWM_NTP,Zero_byte,No,63,56,8,u,1,0,0,0,–,–,–,–,Yes,Fixed,0,,
,NWM_NTP,D_ES,No,55,54,2,u,1,0,0,3,–,–,–,–,Yes,Error Active State,0,,
,NWM_NTP,D_ES,No,55,54,2,u,1,0,0,3,–,–,–,–,Yes,Error Passive / Warning State,1,,
,NWM_NTP,D_ES,No,55,54,2,u,1,0,0,3,–,–,–,–,Yes,Bus Off State,2,,
,NWM_NTP,D_ES,No,55,54,2,u,1,0,0,3,–,–,–,–,Yes,Not used,3,,
,NWM_NTP,CurrentFailSts,No,53,53,1,u,1,0,0,1,–,–,–,–,Yes,No functional fail is present,0,,
,NWM_NTP,CurrentFailSts,No,53,53,1,u,1,0,0,1,–,–,–,–,Yes,"At least a DTC with ""DTCStatus = present"" is set in the System Memory",1,,
,NWM_NTP,GenericFailSts,No,52,52,1,u,1,0,0,1,–,–,–,–,Yes,No functional fail is present,0,,
,NWM_NTP,GenericFailSts,No,52,52,1,u,1,0,0,1,–,–,–,–,Yes,At least a DTC is set in the System Memory,1,,
,NWM_NTP,EOL,No,51,51,1,u,1,0,0,1,–,–,–,–,Yes,No EOL programming at Fiat,0,,
,NWM_NTP,EOL,No,51,51,1,u,1,0,0,1,–,–,–,–,Yes,EOL programming at Fiat,1,,
,NWM_NTP,ActiveLoadSlave,No,50,50,1,u,1,0,0,1,–,–,–,–,Yes,No active loads in slave,0,,
,NWM_NTP,ActiveLoadSlave,No,50,50,1,u,1,0,0,1,–,–,–,–,Yes,Active loads in slave,1,,
,NWM_NTP,SystemStatus,Yes,49,48,2,u,1,0,0,3,–,–,–,–,Yes,WU - wake-up request,0,,
,NWM_NTP,SystemStatus,Yes,49,48,2,u,1,0,0,3,–,–,–,–,Yes,Not used,1,,
,NWM_NTP,SystemStatus,Yes,49,48,2,u,1,0,0,3,–,–,–,–,Yes,SA - system Stay Active req,2,,
,NWM_NTP,SystemStatus,Yes,49,48,2,u,1,0,0,3,–,–,–,–,Yes,Not used,3,,
,NWM_NCP,Zero_byte,No,63,56,8,u,1,0,0,0,–,–,–,–,Yes,Fixed,0,,
,NWM_NCP,D_ES,No,55,54,2,u,1,0,0,3,–,–,–,–,Yes,Error Active State,0,,
,NWM_NCP,D_ES,No,55,54,2,u,1,0,0,3,–,–,–,–,Yes,Error Passive / Warning State,1,,
,NWM_NCP,D_ES,No,55,54,2,u,1,0,0,3,–,–,–,–,Yes,Bus Off State,2,,
,NWM_NCP,D_ES,No,55,54,2,u,1,0,0,3,–,–,–,–,Yes,Not used,3,,
,NWM_NCP,CurrentFailSts,No,53,53,1,u,1,0,0,1,–,–,–,–,Yes,No functional fail is present,0,,
,NWM_NCP,CurrentFailSts,No,53,53,1,u,1,0,0,1,–,–,–,–,Yes,"At least a DTC with ""DTCStatus = present"" is set in the System Memory",1,,
,NWM_NCP,GenericFailSts,No,52,52,1,u,1,0,0,1,–,–,–,–,Yes,No functional fail is present,0,,
,NWM_NCP,GenericFailSts,No,52,52,1,u,1,0,0,1,–,–,–,–,Yes,At least a DTC is set in the System Memory,1,,
,NWM_NCP,EOL,No,51,51,1,u,1,0,0,1,–,–,–,–,Yes,No EOL programming at Fiat,0,,
,NWM_NCP,EOL,No,51,51,1,u,1,0,0,1,–,–,–,–,Yes,EOL programming at Fiat,1,,
,NWM_NCP,ActiveLoadSlave,No,50,50,1,u,1,0,0,1,–,–,–,–,Yes,No active loads in slave,0,,
,NWM_NCP,ActiveLoadSlave,No,50,50,1,u,1,0,0,1,–,–,–,–,Yes,Active loads in slave,1,,
,NWM_NCP,SystemStatus,Yes,49,48,2,u,1,0,0,3,–,–,–,–,Yes,WU - wake-up request,0,,
,NWM_NCP,SystemStatus,Yes,49,48,2,u,1,0,0,3,–,–,–,–,Yes,Not used,1,,
,NWM_NCP,SystemStatus,Yes,49,48,2,u,1,0,0,3,–,–,–,–,Yes,SA - system Stay Active req,2,,
,NWM_NCP,SystemStatus,Yes,49,48,2,u,1,0,0,3,–,–,–,–,Yes,Not used,3,,
,CFG_DATA_CODE_REQ,–,–,–,–,0,–,–,–,–,–,–,–,–,–,No,–,–,,
,CFG_DATA_CODE_RSP_NQS,Digit_11,Yes,63,60,4,u,1,0,0,9,–,–,–,–,No,–,–,(MSB) BCD CODED,
,CFG_DATA_CODE_RSP_NQS,Digit_10,Yes,59,56,4,u,1,0,0,9,–,–,–,–,No,–,–,BCD CODED,
,CFG_DATA_CODE_RSP_NQS,Digit_09,Yes,55,52,4,u,1,0,0,9,–,–,–,–,No,–,–,BCD CODED,
,CFG_DATA_CODE_RSP_NQS,Digit_08,Yes,51,48,4,u,1,0,0,9,–,–,–,–,No,–,–,BCD CODED,
,CFG_DATA_CODE_RSP_NQS,Digit_07,Yes,47,44,4,u,1,0,0,9,–,–,–,–,No,–,–,BCD CODED,
,CFG_DATA_CODE_RSP_NQS,Digit_06,Yes,43,40,4,u,1,0,0,9,–,–,–,–,No,–,–,BCD CODED,
,CFG_DATA_CODE_RSP_NQS,Digit_05,Yes,39,36,4,u,1,0,0,9,–,–,–,–,No,–,–,BCD CODED,
,CFG_DATA_CODE_RSP_NQS,Digit_04,Yes,35,32,4,u,1,0,0,9,–,–,–,–,No,–,–,BCD CODED,
,CFG_DATA_CODE_RSP_NQS,Digit_03,Yes,31,28,4,u,1,0,0,9,–,–,–,–,No,–,–,BCD CODED,
,CFG_DATA_CODE_RSP_NQS,Digit_02,Yes,27,24,4,u,1,0,0,9,–,–,–,–,No,–,–,BCD CODED,
,CFG_DATA_CODE_RSP_NQS,Digit_01,Yes,23,20,4,u,1,0,0,9,–,–,–,–,No,–,–,(LSB) BCD CODED,
,CFG_DATA_CODE_RSP_NQS,Not used,Yes,19,16,4,–,–,–,–,–,–,–,–,–,No,–,–,,
,CFG_DATA_CODE_RSP_NIT,Digit_11,Yes,63,60,4,u,1,0,0,9,–,–,–,–,No,–,–,(MSB) BCD CODED,
,CFG_DATA_CODE_RSP_NIT,Digit_10,Yes,59,56,4,u,1,0,0,9,–,–,–,–,No,–,–,BCD CODED,
,CFG_DATA_CODE_RSP_NIT,Digit_09,Yes,55,52,4,u,1,0,0,9,–,–,–,–,No,–,–,BCD CODED,
,CFG_DATA_CODE_RSP_NIT,Digit_08,Yes,51,48,4,u,1,0,0,9,–,–,–,–,No,–,–,BCD CODED,
,CFG_DATA_CODE_RSP_NIT,Digit_07,Yes,47,44,4,u,1,0,0,9,–,–,–,–,No,–,–,BCD CODED,
,CFG_DATA_CODE_RSP_NIT,Digit_06,Yes,43,40,4,u,1,0,0,9,–,–,–,–,No,–,–,BCD CODED,
,CFG_DATA_CODE_RSP_NIT,Digit_05,Yes,39,36,4,u,1,0,0,9,–,–,–,–,No,–,–,BCD CODED,
,CFG_DATA_CODE_RSP_NIT,Digit_04,Yes,35,32,4,u,1,0,0,9,–,–,–,–,No,–,–,BCD CODED,
,CFG_DATA_CODE_RSP_NIT,Digit_03,Yes,31,28,4,u,1,0,0,9,–,–,–,–,No,–,–,BCD CODED,
,CFG_DATA_CODE_RSP_NIT,Digit_02,Yes,27,24,4,u,1,0,0,9,–,–,–,–,No,–,–,BCD CODED,
,CFG_DATA_CODE_RSP_NIT,Digit_01,Yes,23,20,4,u,1,0,0,9,–,–,–,–,No,–,–,(LSB) BCD CODED,
,CFG_DATA_CODE_RSP_NIT,Not used,Yes,19,16,4,–,–,–,–,–,–,–,–,–,No,–,–,,
,CFG_DATA_CODE_RSP_NCL,Digit_11,Yes,63,60,4,u,1,0,0,9,–,–,–,–,No,–,–,(MSB) BCD CODED,
,CFG_DATA_CODE_RSP_NCL,Digit_10,Yes,59,56,4,u,1,0,0,9,–,–,–,–,No,–,–,BCD CODED,
,CFG_DATA_CODE_RSP_NCL,Digit_09,Yes,55,52,4,u,1,0,0,9,–,–,–,–,No,–,–,BCD CODED,
,CFG_DATA_CODE_RSP_NCL,Digit_08,Yes,51,48,4,u,1,0,0,9,–,–,–,–,No,–,–,BCD CODED,
,CFG_DATA_CODE_RSP_NCL,Digit_07,Yes,47,44,4,u,1,0,0,9,–,–,–,–,No,–,–,BCD CODED,
,CFG_DATA_CODE_RSP_NCL,Digit_06,Yes,43,40,4,u,1,0,0,9,–,–,–,–,No,–,–,BCD CODED,
,CFG_DATA_CODE_RSP_NCL,Digit_05,Yes,39,36,4,u,1,0,0,9,–,–,–,–,No,–,–,BCD CODED,
,CFG_DATA_CODE_RSP_NCL,Digit_04,Yes,35,32,4,u,1,0,0,9,–,–,–,–,No,–,–,BCD CODED,
,CFG_DATA_CODE_RSP_NCL,Digit_03,Yes,31,28,4,u,1,0,0,9,–,–,–,–,No,–,–,BCD CODED,
,CFG_DATA_CODE_RSP_NCL,Digit_02,Yes,27,24,4,u,1,0,0,9,–,–,–,–,No,–,–,BCD CODED,
,CFG_DATA_CODE_RSP_NCL,Digit_01,Yes,23,20,4,u,1,0,0,9,–,–,–,–,No,–,–,(LSB) BCD CODED,
,CFG_DATA_CODE_RSP_NCL,Not used,Yes,19,16,4,–,–,–,–,–,–,–,–,–,No,–,–,,
,CFG_DATA_CODE_RSP_NIM,Digit_11,Yes,63,60,4,u,1,0,0,9,–,–,–,–,No,–,–,(MSB) BCD CODED,
,CFG_DATA_CODE_RSP_NIM,Digit_10,Yes,59,56,4,u,1,0,0,9,–,–,–,–,No,–,–,BCD CODED,
,CFG_DATA_CODE_RSP_NIM,Digit_09,Yes,55,52,4,u,1,0,0,9,–,–,–,–,No,–,–,BCD CODED,
,CFG_DATA_CODE_RSP_NIM,Digit_08,Yes,51,48,4,u,1,0,0,9,–,–,–,–,No,–,–,BCD CODED,
,CFG_DATA_CODE_RSP_NIM,Digit_07,Yes,47,44,4,u,1,0,0,9,–,–,–,–,No,–,–,BCD CODED,
,CFG_DATA_CODE_RSP_NIM,Digit_06,Yes,43,40,4,u,1,0,0,9,–,–,–,–,No,–,–,BCD CODED,
,CFG_DATA_CODE_RSP_NIM,Digit_05,Yes,39,36,4,u,1,0,0,9,–,–,–,–,No,–,–,BCD CODED,
,CFG_DATA_CODE_RSP_NIM,Digit_04,Yes,35,32,4,u,1,0,0,9,–,–,–,–,No,–,–,BCD CODED,
,CFG_DATA_CODE_RSP_NIM,Digit_03,Yes,31,28,4,u,1,0,0,9,–,–,–,–,No,–,–,BCD CODED,
,CFG_DATA_CODE_RSP_NIM,Digit_02,Yes,27,24,4,u,1,0,0,9,–,–,–,–,No,–,–,BCD CODED,
,CFG_DATA_CODE_RSP_NIM,Digit_01,Yes,23,20,4,u,1,0,0,9,–,–,–,–,No,–,–,(LSB) BCD CODED,
,CFG_DATA_CODE_RSP_NIM,Not used,Yes,19,16,4,–,–,–,–,–,–,–,–,–,No,–,–,,
,CFG_DATA_CODE_RSP_NTM,Digit_11,Yes,63,60,4,u,1,0,0,9,–,–,–,–,No,–,–,(MSB) BCD CODED,17
,CFG_DATA_CODE_RSP_NTM,Digit_10,Yes,59,56,4,u,1,0,0,9,–,–,–,–,No,–,–,BCD CODED,17
,CFG_DATA_CODE_RSP_NTM,Digit_09,Yes,55,52,4,u,1,0,0,9,–,–,–,–,No,–,–,BCD CODED,17
,CFG_DATA_CODE_RSP_NTM,Digit_08,Yes,51,48,4,u,1,0,0,9,–,–,–,–,No,–,–,BCD CODED,17
,CFG_DATA_CODE_RSP_NTM,Digit_07,Yes,47,44,4,u,1,0,0,9,–,–,–,–,No,–,–,BCD CODED,17
,CFG_DATA_CODE_RSP_NTM,Digit_06,Yes,43,40,4,u,1,0,0,9,–,–,–,–,No,–,–,BCD CODED,17
,CFG_DATA_CODE_RSP_NTM,Digit_05,Yes,39,36,4,u,1,0,0,9,–,–,–,–,No,–,–,BCD CODED,17
,CFG_DATA_CODE_RSP_NTM,Digit_04,Yes,35,32,4,u,1,0,0,9,–,–,–,–,No,–,–,BCD CODED,17
,CFG_DATA_CODE_RSP_NTM,Digit_03,Yes,31,28,4,u,1,0,0,9,–,–,–,–,No,–,–,BCD CODED,17
,CFG_DATA_CODE_RSP_NTM,Digit_02,Yes,27,24,4,u,1,0,0,9,–,–,–,–,No,–,–,BCD CODED,17
,CFG_DATA_CODE_RSP_NTM,Digit_01,Yes,23,20,4,u,1,0,0,9,–,–,–,–,No,–,–,(LSB) BCD CODED,17
,CFG_DATA_CODE_RSP_NTM,Not used,Yes,19,16,4,–,–,–,–,–,–,–,–,–,No,–,–,,17
,CFG_DATA_CODE_RSP_NSP,Digit_11,Yes,63,60,4,u,1,0,0,9,–,–,–,–,No,–,–,(MSB) BCD CODED,
,CFG_DATA_CODE_RSP_NSP,Digit_10,Yes,59,56,4,u,1,0,0,9,–,–,–,–,No,–,–,BCD CODED,
,CFG_DATA_CODE_RSP_NSP,Digit_09,Yes,55,52,4,u,1,0,0,9,–,–,–,–,No,–,–,BCD CODED,
,CFG_DATA_CODE_RSP_NSP,Digit_08,Yes,51,48,4,u,1,0,0,9,–,–,–,–,No,–,–,BCD CODED,
,CFG_DATA_CODE_RSP_NSP,Digit_07,Yes,47,44,4,u,1,0,0,9,–,–,–,–,No,–,–,BCD CODED,
,CFG_DATA_CODE_RSP_NSP,Digit_06,Yes,43,40,4,u,1,0,0,9,–,–,–,–,No,–,–,BCD CODED,
,CFG_DATA_CODE_RSP_NSP,Digit_05,Yes,39,36,4,u,1,0,0,9,–,–,–,–,No,–,–,BCD CODED,
,CFG_DATA_CODE_RSP_NSP,Digit_04,Yes,35,32,4,u,1,0,0,9,–,–,–,–,No,–,–,BCD CODED,
,CFG_DATA_CODE_RSP_NSP,Digit_03,Yes,31,28,4,u,1,0,0,9,–,–,–,–,No,–,–,BCD CODED,
,CFG_DATA_CODE_RSP_NSP,Digit_02,Yes,27,24,4,u,1,0,0,9,–,–,–,–,No,–,–,BCD CODED,
,CFG_DATA_CODE_RSP_NSP,Digit_01,Yes,23,20,4,u,1,0,0,9,–,–,–,–,No,–,–,(LSB) BCD CODED,
,CFG_DATA_CODE_RSP_NSP,Not used,Yes,19,16,4,–,–,–,–,–,–,–,–,–,No,–,–,,
,CFG_DATA_CODE_RSP_NAB,Digit_11,Yes,63,60,4,u,1,0,0,9,–,–,–,–,No,–,–,(MSB) BCD CODED,
,CFG_DATA_CODE_RSP_NAB,Digit_10,Yes,59,56,4,u,1,0,0,9,–,–,–,–,No,–,–,BCD CODED,
,CFG_DATA_CODE_RSP_NAB,Digit_09,Yes,55,52,4,u,1,0,0,9,–,–,–,–,No,–,–,BCD CODED,
,CFG_DATA_CODE_RSP_NAB,Digit_08,Yes,51,48,4,u,1,0,0,9,–,–,–,–,No,–,–,BCD CODED,
,CFG_DATA_CODE_RSP_NAB,Digit_07,Yes,47,44,4,u,1,0,0,9,–,–,–,–,No,–,–,BCD CODED,
,CFG_DATA_CODE_RSP_NAB,Digit_06,Yes,43,40,4,u,1,0,0,9,–,–,–,–,No,–,–,BCD CODED,
,CFG_DATA_CODE_RSP_NAB,Digit_05,Yes,39,36,4,u,1,0,0,9,–,–,–,–,No,–,–,BCD CODED,
,CFG_DATA_CODE_RSP_NAB,Digit_04,Yes,35,32,4,u,1,0,0,9,–,–,–,–,No,–,–,BCD CODED,
,CFG_DATA_CODE_RSP_NAB,Digit_03,Yes,31,28,4,u,1,0,0,9,–,–,–,–,No,–,–,BCD CODED,
,CFG_DATA_CODE_RSP_NAB,Digit_02,Yes,27,24,4,u,1,0,0,9,–,–,–,–,No,–,–,BCD CODED,
,CFG_DATA_CODE_RSP_NAB,Digit_01,Yes,23,20,4,u,1,0,0,9,–,–,–,–,No,–,–,(LSB) BCD CODED,
,CFG_DATA_CODE_RSP_NAB,Not used,Yes,19,16,4,–,–,–,–,–,–,–,–,–,No,–,–,,
,NQS_INFO,EngineOilTemperature,No,63,56,8,u,1,-48,-10,179,-48,°C,± 1 °C,250,No,–,–,,
,NQS_INFO,Not used,No,55,52,4,–,–,–,–,–,–,–,–,–,No,–,–,,
,NQS_INFO,EngineOilTemperatureValidData,No,51,51,1,u,1,0,0,1,0,–,–,–,Yes,Valid,0,,
,NQS_INFO,EngineOilTemperatureValidData,No,51,51,1,u,1,0,0,1,0,–,–,–,Yes,Not Valid,1,,
,NQS_INFO,EngineOilPressureValidData,No,50,50,1,u,1,0,0,1,0,–,–,–,Yes,Valid,0,,
,NQS_INFO,EngineOilPressureValidData,No,50,50,1,u,1,0,0,1,0,–,–,–,Yes,Not Valid,1,,
,NQS_INFO,PowerSteeringFailLampSts,No,49,49,1,u,1,0,0,1,0,–,–,–,Yes,Not Active,0,,
,NQS_INFO,PowerSteeringFailLampSts,No,49,49,1,u,1,0,0,1,0,–,–,–,Yes,Active,1,,
,NQS_INFO,WiperWaterLevelLampSts,No,48,48,1,u,1,0,0,1,0,–,–,–,Yes,Not Active,0,,
,NQS_INFO,WiperWaterLevelLampSts,No,48,48,1,u,1,0,0,1,0,–,–,–,Yes,Active,1,,
,NQS_INFO,EngineOilPressure,No,47,42,6,u,"0,2",0,0,10,0,bar,"± 0,2 bar",250,No,–,–,,
,NQS_INFO,Not used,No,41,40,2,–,–,–,–,–,–,–,–,–,No,–,–,,
,NQS_INFO,Index_Not_Valid,No,39,39,1,u,1,0,0,1,0,–,–,–,Yes,Valid,0,,
,NQS_INFO,Index_Not_Valid,No,39,39,1,u,1,0,0,1,0,–,–,–,Yes,Not Valid,1,,
,NQS_INFO,StatusPerformanceIndex,No,38,32,7,u,1,0,0,100,0,%,"± 0,5 %",250,No,–,–,,
,NQS_INFO,Index_ESP,No,31,31,1,u,1,0,0,1,0,–,–,–,Yes,Off,0,,
,NQS_INFO,Index_ESP,No,31,31,1,u,1,0,0,1,0,–,–,–,Yes,On,1,,
,NQS_INFO,Performance_Index_Not_Valid,No,30,30,1,u,1,0,0,1,0,–,–,–,Yes,Valid,0,,
,NQS_INFO,Performance_Index_Not_Valid,No,30,30,1,u,1,0,0,1,0,–,–,–,Yes,Not Valid,1,,
,NQS_INFO,Index_FrontRefExternalTemp,No,29,27,3,u,1,0,0,7,0,–,–,–,Yes,-1,0,,
,NQS_INFO,Index_FrontRefExternalTemp,No,29,27,3,u,1,0,0,7,0,–,–,–,Yes,0,1,,
,NQS_INFO,Index_FrontRefExternalTemp,No,29,27,3,u,1,0,0,7,0,–,–,–,Yes,1,2,,
,NQS_INFO,Index_FrontRefExternalTemp,No,29,27,3,u,1,0,0,7,0,–,–,–,Yes,Not used,other values,,
,NQS_INFO,Index_RearRefExternalTemp,No,26,24,3,u,1,0,0,7,0,–,–,–,Yes,-1,0,,
,NQS_INFO,Index_RearRefExternalTemp,No,26,24,3,u,1,0,0,7,0,–,–,–,Yes,0,1,,
,NQS_INFO,Index_RearRefExternalTemp,No,26,24,3,u,1,0,0,7,0,–,–,–,Yes,1,2,,
,NQS_INFO,Index_RearRefExternalTemp,No,26,24,3,u,1,0,0,7,0,–,–,–,Yes,Not used,other values,,
,NQS_INFO,Not used,No,23,22,2,–,–,–,–,–,–,–,–,–,No,–,–,,
,NQS_INFO,Index_TempIntFront,No,21,19,3,u,1,0,0,7,0,–,–,–,Yes,-1,0,,
,NQS_INFO,Index_TempIntFront,No,21,19,3,u,1,0,0,7,0,–,–,–,Yes,0,1,,
,NQS_INFO,Index_TempIntFront,No,21,19,3,u,1,0,0,7,0,–,–,–,Yes,1,2,,
,NQS_INFO,Index_TempIntFront,No,21,19,3,u,1,0,0,7,0,–,–,–,Yes,Not used,other values,,
,NQS_INFO,Index_TempIntRear,No,18,16,3,u,1,0,0,7,0,–,–,–,Yes,-1,0,,
,NQS_INFO,Index_TempIntRear,No,18,16,3,u,1,0,0,7,0,–,–,–,Yes,0,1,,
,NQS_INFO,Index_TempIntRear,No,18,16,3,u,1,0,0,7,0,–,–,–,Yes,1,2,,
,NQS_INFO,Index_TempIntRear,No,18,16,3,u,1,0,0,7,0,–,–,–,Yes,Not used,other values,,
,NQS_INFO,Not used,No,15,14,2,–,–,–,–,–,–,–,–,–,No,–,–,,
,NQS_INFO,Index_EngineTemperature,No,13,11,3,u,1,0,0,7,0,–,–,–,Yes,-1,0,,
,NQS_INFO,Index_EngineTemperature,No,13,11,3,u,1,0,0,7,0,–,–,–,Yes,0,1,,
,NQS_INFO,Index_EngineTemperature,No,13,11,3,u,1,0,0,7,0,–,–,–,Yes,1,2,,
,NQS_INFO,Index_EngineTemperature,No,13,11,3,u,1,0,0,7,0,–,–,–,Yes,Not used,other values,,
,NQS_INFO,StatusIndex,No,10,8,3,u,1,0,0,7,0,–,–,–,Yes,-1,0,,
,NQS_INFO,StatusIndex,No,10,8,3,u,1,0,0,7,0,–,–,–,Yes,0,1,,
,NQS_INFO,StatusIndex,No,10,8,3,u,1,0,0,7,0,–,–,–,Yes,1,2,,
,NQS_INFO,StatusIndex,No,10,8,3,u,1,0,0,7,0,–,–,–,Yes,Not used,other values,,
,NQS_INFO,Not used,No,7,0,8,–,–,–,–,–,–,–,–,–,No,–,–,,
,DIAGNOSE_REQUEST,Target Address,Yes,63,56,8,u,1,0,0,255,–,–,–,–,No,–,–,See spec. 07274,10
,DIAGNOSE_REQUEST,TPCI,Yes,55,48,8,u,1,0,0,255,–,–,–,–,No,–,–,See spec. 07274,10
,DIAGNOSE_REQUEST,Data,Yes,47,0,48,u,1,0,0,281474976710655,–,–,–,–,No,–,–,See spec. 07274,10
,DIAGNOSE_RESPONSE_NBC,Target Address,Yes,63,56,8,u,1,0,0,255,–,–,–,–,No,–,–,See spec. 07274,10
,DIAGNOSE_RESPONSE_NBC,TPCI,Yes,55,48,8,u,1,0,0,255,–,–,–,–,No,–,–,See spec. 07274,10
,DIAGNOSE_RESPONSE_NBC,Data,Yes,47,0,48,u,1,0,0,281474976710655,–,–,–,–,No,–,–,See spec. 07274,10
,DIAGNOSE_RESPONSE_NQS,Target Address,Yes,63,56,8,u,1,0,0,255,–,–,–,–,No,–,–,See spec. 07274,10
,DIAGNOSE_RESPONSE_NQS,TPCI,Yes,55,48,8,u,1,0,0,255,–,–,–,–,No,–,–,See spec. 07274,10
,DIAGNOSE_RESPONSE_NQS,Data,Yes,47,0,48,u,1,0,0,281474976710655,–,–,–,–,No,–,–,See spec. 07274,10
,DIAGNOSE_RESPONSE_NVO,Target Address,Yes,63,56,8,u,1,0,0,255,–,–,–,–,No,–,–,See spec. 07274,10
